ra,dec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,parallax,parallax_over_error,ang_sep
40.43507621861373,42.62973653168862,16.805788,18.031288,15.706028,2.0210231255421154,22.545212,0.14623219447449906
40.71404238894006,42.79790301538378,12.80205,13.169886,12.264515,1.8099093137183355,29.62156,0.14638144559943944
40.321089604794196,42.76042671646397,17.035944,18.043234,16.045362,2.2813312531604226,23.98975,0.14663115379912725
40.714100116296706,42.72461813050635,11.731574,11.95585,11.360979,1.9733638370454485,79.03237,0.14672347521508664
40.543883471088925,42.615790809723165,18.332035,19.757164,17.231462,1.9042235266385772,8.349584,0.1468924292235432
40.513747008491976,42.61448670214813,19.088572,20.271223,18.033287,1.525236335953019,4.626119,0.14730455660214636
40.68696544983147,42.84544367847011,12.434905,12.78117,11.919742,1.827102126281169,97.110664,0.14790501833603056
40.33382920501486,42.706194393521606,19.141426,20.52556,17.943897,1.7338980714250651,4.8314624,0.14812512287540935
40.415494289565814,42.635189449767225,19.291225,20.606909,18.054249,1.9530331614133845,5.1319847,0.1483055323872242
40.45807998296713,42.620493742821736,14.152532,14.586748,13.556812,1.9709128918421173,69.94401,0.14854109193508885
40.71796538521088,42.795999113780674,17.821335,18.977482,16.731968,2.0972327591426403,14.325024,0.14872462645673679
40.51258895696473,42.61292395244904,18.235367,19.98827,17.038055,2.561989977620326,12.823257,0.14889842612635326
40.323128133356995,42.7254716794687,10.517954,10.595139,10.372933,2.0191451661869855,64.61531,0.14962214130431709
40.71886671150242,42.799153830379275,18.254953,19.607107,17.081633,1.6545745541922634,7.9591074,0.15012065111853815
40.43715718346024,42.89897345767356,15.684297,16.592234,14.751092,2.0639907006922162,43.035282,0.15035534608319542
40.56212951754867,42.90928835117878,13.107917,13.473718,12.57146,2.1984228974260187,127.98363,0.1506680190902999
40.716334822638025,42.71597075609104,20.014942,20.467726,18.754026,3.0443828263458155,4.1499286,0.15071631802939361
40.332393679238606,42.8227112773979,18.222252,19.672047,17.028128,1.8420343471244573,8.805758,0.15112012599588098
40.52953245668343,42.91386529218801,18.471027,19.921278,17.355701,1.9266901509715637,9.339314,0.1522999637420908
40.5206986216517,42.609355214994814,19.721975,21.07195,18.568314,2.2593104393132197,4.4609003,0.15234480323188387
40.36141626013865,42.85946736848447,18.037924,19.42955,16.887005,2.1237338346327856,10.716519,0.15241327196373267
40.5638400613264,42.910860537782604,18.903109,20.475288,17.609653,2.696225645712541,8.59428,0.15246303424201352
40.72951863255615,42.7640027838965,15.471393,16.160921,14.666564,1.944339206519804,44.492935,0.15325227065087313
40.35265590749936,42.852969312303905,19.452906,20.712399,18.363605,1.538440849225851,3.0147069,0.1534509596386802
40.71827969461421,42.70906171516618,15.723422,16.343992,14.980321,1.631265844834226,32.10985,0.15430389364200472
40.699276741901244,42.680047764226174,10.605036,10.6791,10.461793,2.0478535200552166,75.215546,0.1544661865601316
40.459910676183874,42.6129469485634,18.700539,20.427822,17.435734,1.9199478118108153,6.837778,0.15534061887190198
